6.30637	-2.54261	-0.0314731	-3.00586	6.34927	-2.55175	6.35	-2.55	0	-2.72611
6.34808	-2.73072	0.301718	-3.17467	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851
6.38205	-2.88231	0.348444	-3.10831	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851
6.39497	-3.02065	0.269666	-3.02373	6.46536	-3.00452	6.45	-3	0	-2.99754
6.41648	-3.16337	0.290342	-2.99855	6.44119	-3.14955	6.45	-3.15	0	-2.99754
6.46571	-3.34402	0.539994	-3.13431	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
6.50995	-3.49542	0.581028	-3.07552	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312
6.58499	-3.67732	0.896182	-3.23073	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
6.66923	-3.81593	0.989666	-3.11839	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581
6.7245	-3.96506	0.92531	-3.01164	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
6.80019	-4.10251	0.992077	-2.93093	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393
6.85289	-4.24747	0.948708	-2.85923	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
6.91881	-4.38361	0.988682	-2.80128	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799
6.9498	-4.50221	0.738266	-2.57363	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
7.01022	-4.61133	0.796996	-2.48599	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
7.06958	-4.74553	0.890563	-2.5143	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
7.12744	-4.87462	0.913965	-2.48801	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
7.2264	-5.04508	1.27743	-2.75035	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
7.30228	-5.18296	1.2963	-2.71561	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
7.36217	-5.31722	1.21508	-2.63502	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
7.4344	-5.45783	1.22868	-2.62215	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
7.51023	-5.59811	1.24276	-2.60518	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
7.60174	-5.71292	1.30665	-2.52799	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
7.66469	-5.83805	1.24473	-2.45962	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
7.73526	-5.96729	1.25235	-2.44463	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
7.8478	-6.13071	1.66455	-2.78056	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
7.94002	-6.25968	1.68871	-2.75287	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
8.0199	-6.38983	1.52028	-2.58529	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
8.12535	-6.50351	1.58113	-2.50919	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
8.19414	-6.62345	1.46348	-2.4027	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
8.27012	-6.75539	1.45391	-2.40408	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
8.3491	-6.8842	1.47264	-2.4126	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
8.43997	-6.9978	1.50312	-2.36434	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
8.50513	-7.10761	1.45727	-2.32506	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.56858	-7.23267	1.43283	-2.34941	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
8.674	-7.38599	1.72248	-2.61941	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.75145	-7.52665	1.69904	-2.64512	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
8.80598	-7.63541	1.35577	-2.33461	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.87224	-7.76486	1.33734	-2.34065	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.94602	-7.89357	1.41811	-2.428	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
8.99978	-8.02753	1.37495	-2.46361	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
9.03266	-8.12428	1.07777	-2.19115	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.08332	-8.24783	1.05752	-2.20159	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
9.15817	-8.38622	1.2385	-2.39208	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.19795	-8.52483	1.18131	-2.44429	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
9.23646	-8.63557	0.966193	-2.24281	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.27652	-8.76646	0.933952	-2.26515	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
9.40508	-8.9743	1.6277	-2.98166	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.47266	-9.13594	1.5915	-3.01533	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
9.51081	-9.24171	1.24959	-2.66412	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.56723	-9.37206	1.23766	-2.66031	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
9.60313	-9.48151	1.06263	-2.49023	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.62238	-9.62936	0.977095	-2.55596	9.54779	-9.64959	9.55	-9.65	0	-3.0002
9.68416	-9.77838	1.08396	-2.68773	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.71113	-9.92845	1.0164	-2.7332	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.73358	-10.0429	0.77458	-2.47575	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.76978	-10.1725	0.763104	-2.46377	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.81412	-10.3055	0.781204	-2.49228	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.82101	-10.4523	0.699182	-2.55373	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.86325	-10.6029	0.778074	-2.65596	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.88958	-10.7563	0.737627	-2.67798	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.90727	-10.8793	0.553026	-2.47451	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.90461	-11.0339	0.470035	-2.52736	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.92624	-11.1647	0.482636	-2.55946	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.91339	-11.3194	0.387044	-2.63136	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.93037	-11.4575	0.382962	-2.6516	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.91078	-11.6135	0.28465	-2.71677	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.87675	-11.6894	-0.125452	-2.21267	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.83021	-11.8244	-0.2281	-2.28017	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.81803	-11.9479	-0.196444	-2.34793	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.75359	-12.1031	-0.33842	-2.44862	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.71525	-12.2004	-0.532532	-2.20338	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.64305	-12.3347	-0.648182	-2.27124	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.57111	-12.3968	-0.943346	-1.87723	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.46868	-12.5225	-1.08531	-1.96374	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.40539	-12.6335	-1.09872	-1.96682	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.30415	-12.7599	-1.20225	-2.01899	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.19406	-12.7834	-1.64183	-1.36712	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
9.01662	-12.9044	-1.8882	-1.5085	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.89184	-12.9621	-2.02433	-1.3187	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.74174	-13.049	-2.12291	-1.36123	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.61226	-13.0789	-2.31744	-1.04707	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.4489	-13.1512	-2.43874	-1.10291	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.28501	-13.1496	-2.70389	-0.624037	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.106	-13.1866	-2.77789	-0.638858	8.03583	-13.1513	8.05	-13.15	-2.72742	0
7.93732	-13.1887	-2.89121	-0.425453	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.77876	-13.2025	-2.88665	-0.405982	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.64834	-13.2599	-2.75761	-0.674221	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.4932	-13.2903	-2.79772	-0.673063	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.31969	-13.2781	-2.94956	-0.347022	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.16403	-13.2839	-2.92838	-0.318917	7.16011	-13.2382	7.15	-13.25	-2.72844	0
6.98817	-13.2153	-3.17786	0.256585	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.84076	-13.1894	-3.14407	0.28531	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.6672	-13.157	-3.19609	0.435213	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.52068	-13.1132	-3.11641	0.481816	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.36172	-13.1162	-3.01026	0.242634	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.22409	-13.0866	-2.93489	0.28159	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.0589	-13.0461	-2.99465	0.462604	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.91778	-13.0016	-2.92927	0.505559	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.74853	-12.8824	-3.17993	1.21628	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.61822	-12.7994	-3.09958	1.26569	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.46323	-12.7616	-2.96998	0.960748	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.35479	-12.6864	-2.82425	1.01697	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.1924	-12.5748	-2.94019	1.41949	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.06972	-12.4833	-2.83713	1.4543	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
4.92319	-12.403	-2.80912	1.44723	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.83415	-12.2967	-2.635	1.5133	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.70213	-12.1886	-2.67092	1.70024	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.64012	-12.083	-2.48264	1.75586	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.51198	-11.9613	-2.4976	1.93019	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.48123	-11.8146	-2.213	2.03157	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.3892	-11.7329	-2.06197	1.74958	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.38181	-11.6048	-1.78223	1.83533	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.27125	-11.3941	-2.05728	2.76137	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.27336	-11.2175	-1.77762	2.86086	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.22663	-11.1358	-1.47348	2.20403	4.43713	-11.024	4.45	-11.05	0	1.81614
4.26231	-10.977	-1.1642	2.30615	4.45136	-10.93	4.45	-10.95	0	1.81612
4.21813	-10.8397	-1.11979	2.3583	4.44745	-10.786	4.45	-10.8	0	2.72555
4.27063	-10.676	-0.818947	2.45528	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.24754	-10.5437	-0.752272	2.42903	4.46329	-10.5756	4.45	-10.5	0	2.729
4.29621	-10.3787	-0.513902	2.51686	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.2973	-10.2497	-0.403363	2.41751	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.37891	-10.0814	-0.129447	2.51964	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.3986	-9.94594	-0.0434543	2.48184	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.48637	-9.77838	0.193782	2.57423	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.50915	-9.61855	0.216714	2.64417	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.60053	-9.45239	0.42252	2.71485	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.66847	-9.33275	0.633326	2.46428	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.79222	-9.16416	0.86599	2.56631	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.87194	-9.05771	1.06546	2.33108	4.95209	-8.96272	5	-9.05	0.999884	1.99977
4.96227	-8.93332	1.15937	2.36364	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.04584	-8.80989	1.23201	2.31622	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.16797	-8.65832	1.37384	2.39049	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.27554	-8.56449	1.59312	2.14989	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.38672	-8.44207	1.67487	2.19612	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.48938	-8.33325	1.72865	2.12945	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.56781	-8.22681	1.68472	2.09871	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.66279	-8.10628	1.69512	2.10651	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.78823	-7.97292	1.77826	2.15994	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.90184	-7.86091	1.8698	2.08193	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.02223	-7.73827	1.91421	2.10859	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.13196	-7.62577	1.94353	2.07942	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.24087	-7.51787	1.9459	2.06641	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.35811	-7.41383	2.01157	2.00084	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.45781	-7.32154	1.98028	1.95611	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.58866	-7.24073	2.22882	1.7445	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.71595	-7.1461	2.26738	1.76993	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.79436	-7.02032	1.96809	2.00836	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.88844	-6.9239	1.93068	1.96849	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.03454	-6.84451	2.21085	1.73689	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.15608	-6.7496	2.21064	1.73559	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.25079	-6.64043	2.00505	1.88549	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35703	-6.54429	1.99378	1.86617	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.52796	-6.4937	2.51452	1.49031	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.65012	-6.43177	2.50201	1.45919	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.77156	-6.35013	2.41939	1.49065	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.8829	-6.30001	2.36115	1.40375	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
8.00986	-6.22633	2.34022	1.40418	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.13856	-6.14825	2.3407	1.40637	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.2242	-6.05928	2.10513	1.55884	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.33428	-5.97026	2.11919	1.58776	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.50082	-5.90322	2.4908	1.38153	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.63935	-5.83644	2.49098	1.36022	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.73337	-5.74215	2.15382	1.54701	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.85379	-5.65222	2.15936	1.5597	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.9479	-5.56828	2.03163	1.62747	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.05284	-5.47622	2.04156	1.65481	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.21056	-5.39883	2.43179	1.4723	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.34312	-5.32078	2.42848	1.46452	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.42531	-5.22404	2.04724	1.63146	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.54142	-5.1322	2.05487	1.63827	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.63713	-5.0427	1.89681	1.69141	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.7466	-4.94202	1.90945	1.71314	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.83752	-4.84304	1.77618	1.76905	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.93998	-4.74319	1.78596	1.77711	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.0178	-4.63211	1.62811	1.85707	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1209	-4.4995	1.6625	1.94006	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.2066	-4.38013	1.61148	1.98806	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.3175	-4.22725	1.66474	2.10757	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.4493	-4.11489	1.92367	2.0454	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5564	-3.98273	1.93036	2.09626	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6549	-3.86386	1.85391	2.12446	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7576	-3.74784	1.85516	2.12274	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.7991	-3.62178	1.39029	2.23755	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8734	-3.48644	1.38849	2.26888	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9818	-3.37153	1.69229	2.21907	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0682	-3.22391	1.70193	2.31491	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.1067	-3.08385	1.26417	2.41753	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.1745	-2.92088	1.26506	2.49487	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.2218	-2.77494	1.10791	2.53836	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.281	-2.60575	1.10816	2.61549	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.212	-2.45359	0.120055	2.75238	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.2098	-2.28706	0.105128	2.79017	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.3225	-2.12987	0.974783	2.71026	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3727	-1.9729	0.969043	2.73058	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3724	-1.82335	0.571707	2.75977	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3911	-1.67334	0.548653	2.75286	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.3242	-1.5339	-0.113193	2.79525	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.3092	-1.38193	-0.129222	2.82555	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2567	-1.23175	-0.460901	2.82596	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.2162	-1.10906	-0.488104	2.73647	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0893	-0.977796	-1.23223	2.74347	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
11.0174	-0.799709	-1.25062	2.85081	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.967	-0.641528	-1.07061	2.85093	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.9002	-0.510918	-1.08371	2.77954	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7949	-0.373436	-1.4636	2.73726	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.7037	-0.270631	-1.47961	2.60794	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.5258	-0.154715	-2.24359	2.52219	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.3927	-0.0675854	-2.25696	2.38288	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.3033	0.0516773	-2.03756	2.35687	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.1864	0.0938152	-2.03816	2.1214	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.0314	0.181264	-2.35073	2.03133	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.89696	0.195273	-2.35043	1.76787	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.73844	0.261612	-2.55595	1.67534	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.59266	0.234693	-2.55327	1.35291	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.4318	0.283134	-2.68663	1.2769	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.27966	0.278728	-2.68796	1.07428	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.12616	0.319635	-2.71592	1.02319	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.97308	0.333147	-2.719	0.906603	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.8778	0.369174	-2.29747	0.884984	8.90199	0.247143	8.85	0.25	-1.81847	0
8.75497	0.360759	-2.28652	0.729188	8.76016	0.263752	8.75	0.25	-1.81846	0
8.54042	0.373336	-2.97403	0.625915	8.46355	0.258809	8.55	0.25	-3.6326	0
8.3746	0.351111	-2.97323	0.470477	8.35367	0.252596	8.35	0.25	-3.6326	0
8.2217	0.357803	-2.84034	0.422436	8.05161	0.241868	8.2	0.25	-2.72841	0
8.06513	0.332875	-2.83758	0.289848	8.05411	0.247878	8.05	0.25	-2.72842	0
7.91982	0.326612	-2.71513	0.232278	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.76785	0.269691	-2.7154	0.039345	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.62595	0.241294	-2.71019	-0.046574	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.47474	0.170512	-2.71142	-0.236541	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.30929	0.138883	-2.90367	-0.294617	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.16494	0.0919284	-2.90149	-0.38492	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.08024	0.0450212	-2.33169	-0.455962	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.95287	-0.0366667	-2.33049	-0.615713	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.85606	-0.109445	-2.07124	-0.730107	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.74566	-0.215374	-2.06751	-0.916659	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.66676	-0.309448	-1.81257	-1.0509	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.56219	-0.433441	-1.82758	-1.23996	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.53691	-0.57209	-1.22522	-1.48265	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
