26.6692	6.97179	2.36426	1.94258	26.5419	6.90075	26.7833	7.01246	2.6632	1.22647
29.5812	8.09414	3.36592	0.584554	29.5864	8.08789	29.4352	8.26299	2.66893	1.28822
29.527	8.08432	3.08393	0.510763	29.4716	8.24519	29.4352	8.26299	2.66893	1.28822
31.9477	9.87034	1.89264	2.63259	31.9416	9.88017	32.0955	9.56901	2.67105	1.33358
31.9331	9.85987	2.00154	2.67523	31.7928	9.49891	32.0955	9.56901	2.67105	1.33358
34.6101	10.7131	3.16156	-0.377607	34.6157	10.6988	34.7608	10.9139	2.67035	1.3617
34.6939	10.7419	3.26878	-0.338511	35.0599	10.9953	34.7608	10.9139	2.67035	1.3617
37.1476	12.0754	1.82766	2.44647	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209
37.2625	12.1156	2.22567	2.59242	37.4973	12.2943	37.4287	12.2803	2.66736	1.37209
40.3209	13.4759	3.7252	0.557691	40.3285	13.4666	40.0971	13.6505	2.66232	1.36459
40.1871	13.436	3.17417	0.37673	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
42.7717	14.8217	2.1245	2.04975	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
42.7955	14.8336	2.39067	2.15939	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
45.3558	16.5558	2.67934	1.42742	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
45.4025	16.5714	2.75718	1.45238	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
48.1548	17.2895	2.68532	0.197474	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
48.1523	17.2915	2.77737	0.233038	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
50.6246	19.0598	2.32292	2.82876	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
50.5746	19.0384	2.12223	2.74166	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
53.718	19.9126	3.90749	-0.362944	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
53.6031	19.8717	3.33742	-0.560205	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
56.0399	21.0787	1.76897	2.38191	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
56.0308	21.0755	1.86953	2.42397	55.867	20.985	55.9669	20.9874	2.56561	0.978022
58.657	21.7953	3.1645	-0.42383	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
58.6554	21.7961	3.1624	-0.422372	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
60.8806	22.777	1.4935	1.8946	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
60.9215	22.7927	1.88008	2.04552	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
63.3775	23.418	2.85555	-0.332017	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
63.4378	23.4416	2.86216	-0.324575	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
66.3391	23.9887	3.01179	1.16775	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
66.1697	23.9279	2.29567	0.917559	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
68.2646	24.3623	1.8709	0.0755456	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
68.4084	24.4138	2.39971	0.260292	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
70.8271	24.8827	2.45348	0.617769	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
70.7718	24.8625	2.22523	0.538353	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
72.8939	24.7192	1.97152	-0.632842	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
72.9793	24.7489	2.29184	-0.529341	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
75.004	25.2513	1.86349	1.20698	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
74.9804	25.2429	1.76595	1.17352	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
77.1198	24.9413	2.36254	-1.30923	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
77.1132	24.9409	2.21457	-1.34739	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.11	25.0254	1.90796	1.0719	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.0736	25.0134	1.64001	0.989668	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8074	24.8779	1.73383	-0.916775	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.8646	24.8951	1.83103	-0.886839	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.6218	24.6343	1.73602	0.171407	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5827	24.6234	1.53593	0.116539	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.1729	24.5519	1.62646	-0.198792	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.1798	24.5531	1.62655	-0.199807	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.6399	23.8125	1.26824	-1.12951	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.7254	23.8355	1.55312	-1.05672	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9478	23.5213	0.968078	0.179419	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.0601	23.5511	1.13649	0.225315	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8169	22.7944	2.26393	-1.39712	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.6881	22.7628	1.73777	-1.51633	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.5056	22.3004	0.0329064	0.208751	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.6342	22.3329	0.586456	0.341552	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.5109	21.6755	1.08325	-1.3304	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.6023	21.6982	1.30757	-1.27666	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7194	21.1099	0.981607	-0.124504	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.7765	21.124	0.990132	-0.117877	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.859	20.9541	1.16515	-0.200412	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
92.908	20.9653	1.07141	-0.218314	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.4725	20.22	0.0636614	-1.13731	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.6322	20.2545	0.803373	-0.990779	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3134	19.6548	2.51897	-0.282437	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
95.0094	19.5938	1.23165	-0.522994	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5113	19.6939	-0.144879	0.489713	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.6122	19.7146	0.433189	0.609664	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2624	19.1688	0.791447	-1.32829	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.3223	19.1797	0.97126	-1.29587	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.5257	18.7202	1.46219	0.126265	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.4439	18.7031	1.02125	0.0451408	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.2133	18.377	0.516327	-0.593101	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2756	18.3879	0.774934	-0.548303	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0367	17.3608	0.725193	-1.35579	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.075	17.367	1.02958	-1.31254	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9975	16.9809	0.864224	0.242929	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.056	16.9906	0.864225	0.244299	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.201	16.5422	1.37669	-0.909664	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.157	16.5349	1.13681	-0.945346	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.385	16.3928	1.34823	0.41043	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.277	16.3742	0.991441	0.352427	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.007	15.3639	0.429022	-1.95163	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.065	15.3709	1.02784	-1.8846	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.113	15.2568	1.13637	1.09407	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.058	15.2476	1.02085	1.07537	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.537	14.4558	1.83683	-2.04723	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.451	14.4435	1.53367	-2.08473	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.832	14.035	1.29742	0.727584	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.776	14.0282	1.25458	0.722015	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.083	13.6689	1.32016	-1.09354	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.126	13.6741	1.54859	-1.06783	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.536	13.5639	1.31044	0.536589	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.514	13.5604	1.34385	0.539016	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.061	12.5932	1.68921	-1.98513	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.143	12.603	1.8567	-1.96525	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4733	1.74287	1.11489	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.89	12.4714	1.66302	1.10731	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.799	12.5585	2.10978	-0.598782	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.788	12.557	1.95919	-0.61494	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.688	12.1023	1.84933	-0.347478	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.749	12.1085	2.08176	-0.325619	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.951	11.9992	2.32217	0.040896	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.92	11.9968	2.17701	0.0282355	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.699	12.2898	1.41197	0.462174	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.812	12.3012	1.93145	0.516026	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.559	12.8294	3.51468	0.55834	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.356	12.8081	2.58946	0.458751	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.905	12.7784	0.558551	-0.389705	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.208	12.8093	2.05851	-0.241831	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.847	13.3212	3.20324	1.03905	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.707	13.3062	2.62731	0.975954	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.952	13.701	1.86862	-0.0103406	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.071	13.7136	2.29202	0.0347965	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.095	14.5012	1.79135	1.29117	132.092	14.507	132.53	14.458	2.55028	0.74543
132.221	14.5151	2.30807	1.35222	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.068	15.0537	3.32837	0.00153393	135.074	15.0475	135.066	15.2513	2.58865	0.863795
134.989	15.0445	2.81366	-0.0577084	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.563	16.2052	2.38409	1.98124	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.614	16.2117	2.59698	2.00995	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.331	17.0175	2.79216	-0.00905397	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.347	17.0201	2.86182	0.000774897	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.891	17.9843	2.27801	1.60931	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.895	17.9853	2.51249	1.64372	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.392	19.1653	2.46754	0.864118	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.495	19.1791	2.7574	0.904223	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4723	2.7667	1.55776	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.223	20.4689	2.62271	1.5367	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.688	22.1134	2.32082	1.71235	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.722	22.1184	2.60914	1.76094	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.421	23.4939	2.76869	1.11613	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.403	23.4904	2.68814	1.10186	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.8068	2.6118	1.46092	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.029	24.8041	2.49626	1.44128	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.901	26.0323	3.21412	1.09815	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.885	26.0297	2.9921	1.0589	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.416	27.4232	2.11558	1.60249	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.484	27.4352	2.39041	1.65295	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.628	28.7709	1.89897	1.108	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.797	28.8012	2.47743	1.2152	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.822	30.2045	3.54473	1.55677	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.69	30.1798	2.84256	1.42071	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.102	31.3737	1.99999	1.0186	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.189	31.3895	2.45317	1.10596	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.17	32.3414	3.4646	0.871453	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.091	32.3267	2.93997	0.770587	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.647	33.4598	2.21603	1.36297	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.655	33.4619	2.33908	1.38873	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.206	2.37687	0.304186	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.06	34.2115	2.47275	0.322348	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.139	35.1372	3.67317	1.36917	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.907	35.0921	2.64861	1.16548	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.599	35.757	2.70761	0.323825	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.501	35.7382	2.46537	0.277076	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.734	36.5117	2.04151	1.1022	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.737	36.5119	2.03404	1.10018	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.945	36.9456	2.33682	-0.0145173	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.01	36.9585	2.45841	0.00943692	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.4017	2.47321	0.740507	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.454	37.3992	2.24771	0.695347	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.5672	2.28573	-0.191922	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.703	37.5606	2.19906	-0.209242	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.476	37.2797	1.37199	-0.351447	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.567	37.2973	1.86345	-0.260097	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.985	37.3959	2.95279	0.371893	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.785	37.3579	2.07008	0.206554	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.726	37.7273	1.82791	0.47468	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.691	37.7204	1.79531	0.468064	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.297	37.2934	1.3849	-1.04973	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.353	37.3039	1.68528	-0.996268	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.543	36.9916	2.69393	0.180538	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.335	36.9537	1.80932	0.0239335	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.965	36.461	1.43815	-0.854876	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.938	36.4568	1.41743	-0.858256	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.994	36.1922	0.745636	0.124865	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.044	36.2012	1.20701	0.204573	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
